COMUNA,REGION,URBANIDAD,FPAGO,TIPOBENEFICIO,COBROMARZO,SEXO,ECIVIL,NACIONALIDAD,NOCOBRO
220,11,2,3,16,0,1,1,0,1
85,11,2,3,16,1,1,1,0,0
216,11,2,3,16,0,1,1,0,0
11,1,2,1,16,1,1,1,0,0
307,6,2,1,16,1,1,1,0,0
239,7,1,3,14,0,2,1,0,0
99,10,0,1,17,1,2,1,0,1
118,14,1,1,17,1,1,1,0,1
121,5,2,1,16,0,2,1,0,0
146,14,2,3,16,1,1,1,0,0
321,14,2,3,14,0,1,3,0,0
294,12,1,4,14,1,2,5,0,0
8,0,2,3,16,0,1,1,0,0
62,2,2,3,14,0,2,3,0,0
39,15,2,3,16,0,1,1,0,0
87,6,1,4,14,0,2,1,0,0
189,8,1,3,14,0,2,5,0,1
336,11,2,1,16,1,1,1,0,0
155,11,2,3,16,0,1,1,0,1
111,14,2,3,16,0,2,1,0,0
300,11,2,3,16,0,1,1,0,0
319,8,2,3,16,0,1,5,0,0
321,14,2,3,16,0,1,1,0,0
138,11,2,3,16,0,1,1,0,0
188,12,0,3,14,0,1,1,0,0
249,11,2,1,16,0,1,5,0,0
59,11,2,3,16,0,1,1,0,1
283,11,1,5,14,0,1,1,0,0
255,11,2,3,14,0,1,1,0,0
300,11,2,3,14,0,1,1,0,0
300,11,2,3,16,0,1,5,0,0
252,12,2,3,16,0,1,5,0,0
139,11,2,3,14,0,1,1,0,0
255,11,2,3,14,0,2,1,0,1
270,14,2,3,16,0,1,1,0,1
300,11,2,0,16,0,1,3,0,1
220,11,2,3,16,0,1,1,0,1
115,11,2,3,14,1,1,1,0,0
336,11,2,3,16,0,1,5,0,0
137,14,1,3,16,0,2,1,0,0
115,11,2,3,14,0,1,5,0,0
336,11,2,1,16,0,2,1,0,0
300,11,2,3,16,0,1,5,0,0
336,11,2,3,16,0,2,1,0,0
300,11,2,0,16,0,2,5,0,1
39,15,2,1,1,0,2,1,0,1
310,2,1,4,14,0,2,5,0,0
177,6,1,3,14,0,2,1,0,0
242,11,2,5,9,1,1,1,0,1
223,7,2,3,14,0,1,1,0,1
285,11,2,3,16,0,2,1,0,1
277,12,2,3,16,0,1,5,0,0
277,12,2,3,16,1,1,5,0,0
290,4,2,3,16,1,2,5,0,0
10,4,1,1,17,0,2,1,0,1
180,7,2,3,16,0,1,1,0,0
323,6,1,3,14,0,2,5,0,1
330,14,2,3,16,1,2,1,0,0
11,1,2,3,16,0,1,5,0,0
8,0,2,3,14,1,1,1,0,0
39,15,2,3,16,0,2,1,0,0
272,15,2,1,17,1,1,1,0,1
277,12,2,3,16,0,2,1,0,1
8,0,2,3,14,1,2,5,0,1
128,11,2,1,16,0,2,1,0,0
16,0,2,3,16,0,1,1,0,0
166,11,2,3,14,0,2,1,0,0
85,11,2,1,16,0,2,1,0,0
221,3,1,5,16,0,1,1,0,0
48,15,1,1,17,0,2,1,0,1
128,11,2,1,16,0,1,1,0,0
64,4,2,3,16,0,1,1,0,0
249,11,2,3,14,0,2,1,0,0
321,14,2,3,14,1,1,1,0,0
11,1,2,3,16,0,1,1,0,1
68,6,1,3,14,0,2,5,0,1
220,11,2,3,14,0,2,5,0,1
271,11,2,3,16,0,1,1,0,0
116,11,2,3,14,0,1,1,0,0
300,11,2,3,14,0,1,1,0,1
300,11,2,0,16,0,1,1,0,0
146,14,2,3,16,0,1,1,0,0
255,11,2,3,14,0,1,5,0,0
112,11,2,3,16,0,1,5,0,0
115,11,2,3,16,0,1,1,0,0
336,11,2,3,16,0,1,5,0,1
128,11,2,3,16,0,1,5,0,1
64,4,2,3,16,0,1,1,0,1
245,14,2,1,17,0,2,3,0,1
252,12,2,3,14,0,1,1,0,1
85,11,2,3,14,0,2,1,0,0
285,11,2,3,16,0,1,1,0,1
245,14,2,3,16,1,1,1,0,0
11,1,2,3,16,0,1,1,0,0
300,11,2,3,14,0,1,1,0,0
37,4,2,3,14,0,1,1,0,1
8,0,2,3,16,0,2,1,0,0
16,0,2,3,16,0,1,1,0,0
336,11,2,3,16,1,1,1,0,0
285,11,2,3,16,0,1,1,0,0
297,12,1,3,14,0,1,1,0,0
227,7,2,3,16,0,1,5,0,1
111,14,2,3,16,0,1,1,0,0
216,11,2,1,16,0,2,1,0,0
330,14,2,3,16,0,2,1,0,0
147,4,2,3,16,1,1,1,0,0
321,14,2,1,16,0,1,5,0,0
305,4,2,3,14,0,1,5,0,1
320,2,2,3,16,0,2,1,0,0
45,7,0,4,14,0,1,1,0,0
300,11,2,3,16,0,1,1,0,0
252,12,2,3,14,1,1,1,0,1
216,11,2,1,16,0,1,5,0,0
58,4,2,1,16,0,1,5,0,0
305,4,2,1,16,0,2,1,0,0
285,11,2,3,16,0,1,1,0,1
167,10,2,3,14,0,2,1,0,0
245,14,2,3,14,0,1,5,0,1
285,11,2,3,16,0,1,1,0,0
107,13,2,3,16,1,2,1,0,0
64,4,2,3,16,1,1,1,0,0
128,11,2,3,14,0,1,5,0,0
11,1,2,3,16,0,1,1,0,0
11,1,2,3,14,0,1,5,0,0
300,11,2,3,16,0,1,5,0,1
300,11,2,3,16,1,1,5,0,0
336,11,2,3,14,0,1,1,0,0
300,11,2,3,14,0,1,1,0,0
300,11,2,3,16,0,1,1,0,0
300,11,2,1,16,0,2,1,0,0
58,4,2,3,14,0,1,5,0,0
336,11,2,3,14,0,1,1,0,0
106,11,2,3,16,0,2,1,0,0
300,11,2,3,16,0,1,5,0,1
106,11,2,3,16,0,1,1,0,0
300,11,2,0,16,0,2,1,0,1
63,5,2,1,17,1,2,5,0,1
16,0,2,3,16,0,1,1,0,1
271,11,2,3,14,0,1,1,0,0
246,14,2,1,16,0,2,1,0,0
11,1,2,3,16,0,1,1,1,1
58,4,2,1,17,1,1,1,0,1
139,11,2,3,14,0,1,1,0,0
11,1,2,3,16,1,1,1,0,0
72,6,0,5,14,0,2,1,0,0
321,14,2,3,16,1,1,1,0,1
8,0,2,3,16,0,1,1,0,0
11,1,2,3,16,0,1,5,0,0
223,7,2,3,7,0,1,1,0,1
133,14,2,1,17,0,1,1,0,1
216,11,2,1,16,0,1,5,0,0
294,12,1,3,16,0,1,1,0,0
307,6,2,3,16,1,2,5,0,0
157,11,2,1,16,0,2,1,0,1
330,14,2,3,16,0,1,1,0,0
261,14,1,3,14,1,1,5,0,0
64,4,2,3,16,0,2,1,0,0
8,0,2,3,16,0,1,1,0,0
53,11,2,3,16,0,1,1,0,0
112,11,2,3,16,0,2,5,0,0
59,11,2,3,14,0,1,3,0,0
290,4,2,3,14,0,1,1,0,0
307,6,2,3,16,0,1,1,0,0
252,12,2,3,16,0,1,1,0,0
323,6,1,1,16,0,1,1,0,0
8,0,2,3,14,0,1,5,0,0
300,11,2,1,16,0,1,5,0,1
155,11,2,3,14,0,1,1,0,0
112,11,2,3,14,0,2,1,0,1
193,10,1,3,14,0,1,5,0,1
74,10,2,3,16,0,1,1,0,0
285,11,2,3,16,0,1,5,0,1
134,10,2,1,17,0,1,1,0,1
300,11,2,1,16,0,1,1,0,0
330,14,2,3,16,0,2,5,0,1
285,11,2,3,16,0,1,5,0,0
157,11,2,3,16,0,2,5,0,1
78,11,2,3,14,0,1,5,0,0
294,12,1,3,16,0,2,5,0,0
8,0,2,3,16,0,1,1,0,0
27,7,2,3,14,0,2,1,0,0
327,14,2,1,16,1,1,5,0,1
180,7,2,3,14,0,1,5,0,1
112,11,2,1,16,0,2,1,0,0
62,2,2,3,16,1,1,5,0,0
331,10,1,5,14,1,2,1,0,0
85,11,2,1,16,1,2,1,0,1
85,11,2,1,16,0,1,5,0,0
106,11,2,3,16,0,1,1,0,0
128,11,2,3,16,0,1,1,0,0
157,11,2,3,16,0,1,1,0,0
281,11,2,3,14,0,2,1,0,0
307,6,2,3,16,1,1,1,0,0
285,11,2,3,16,0,1,5,0,1
216,11,2,3,16,0,1,5,0,0
242,11,2,3,14,0,1,1,0,0
249,11,2,3,16,0,2,1,0,1
78,11,2,3,14,0,2,1,0,0
249,11,2,3,16,0,1,1,0,0
223,7,2,1,16,1,1,1,0,0
336,11,2,1,16,0,1,1,0,0
216,11,2,3,16,0,2,1,0,0
300,11,2,3,16,1,1,1,0,0
321,14,2,1,16,1,1,5,0,0
18,2,1,5,7,0,1,1,0,1
8,0,2,3,16,0,1,1,0,0
336,11,2,3,16,0,1,5,0,0
304,10,2,3,16,0,1,5,0,0
39,15,2,3,16,0,1,1,0,0
115,11,2,3,16,0,1,1,0,1
321,14,2,3,16,0,1,1,0,1
300,11,2,0,16,0,1,1,0,1
321,14,2,3,16,0,1,1,0,1
147,4,2,1,17,1,1,5,0,1
252,12,2,3,16,0,1,1,0,0
11,1,2,3,16,0,1,1,0,0
146,14,2,1,17,1,1,1,0,1
305,4,2,3,16,1,2,1,0,0
305,4,2,1,16,1,2,1,0,0
216,11,2,3,16,1,1,1,0,0
271,11,2,3,14,0,1,1,0,1
280,10,2,3,14,0,2,1,0,0
147,4,2,3,14,0,1,5,0,1
271,11,2,3,16,0,1,5,0,0
307,6,2,3,16,0,1,1,0,0
321,14,2,3,16,0,1,1,0,0
330,14,2,3,16,1,1,1,0,0
336,11,2,3,16,0,1,1,0,0
63,5,2,3,16,0,2,1,0,0
74,10,2,3,16,0,1,1,0,0
18,2,1,5,16,0,1,1,0,1
111,14,2,3,16,0,1,1,0,1
330,14,2,3,16,0,1,1,0,1
149,7,1,3,14,0,2,1,0,0
180,7,2,3,14,0,1,5,0,0
128,11,2,3,16,0,1,1,1,0
321,14,2,3,16,0,1,1,0,0
314,6,0,1,17,0,1,5,0,1
31,11,2,1,16,1,2,1,0,0
285,11,2,3,16,0,1,5,0,0
219,11,2,3,16,1,1,1,0,0
321,14,2,3,16,0,1,1,0,0
321,14,2,1,16,0,1,1,0,0
193,10,1,3,14,1,2,5,0,0
183,6,2,3,14,1,2,1,0,0
106,11,2,3,16,0,1,5,0,0
336,11,2,3,16,0,1,1,0,0
249,11,2,3,16,1,1,1,0,1
194,11,2,3,14,0,2,1,0,1
157,11,2,1,16,0,1,1,0,1
300,11,2,1,16,0,1,1,0,0
106,11,2,1,16,0,1,5,0,0
106,11,2,3,14,0,1,5,0,0
336,11,2,3,14,0,1,1,0,1
336,11,2,3,16,0,1,1,0,0
300,11,2,3,16,0,1,1,0,0
308,10,1,5,14,0,1,5,0,0
85,11,2,1,16,0,1,1,0,0
220,11,2,3,16,0,1,1,0,1
300,11,2,3,14,0,2,1,0,0
300,11,2,3,16,0,1,5,0,0
219,11,2,1,16,0,2,1,0,1
216,11,2,3,16,0,1,1,0,0
32,11,2,3,16,0,2,1,0,0
300,11,2,3,16,0,1,1,0,1
104,11,2,3,14,0,1,5,0,0
125,11,2,4,16,1,1,1,0,0
300,11,2,3,16,0,1,5,0,1
249,11,2,3,16,1,1,1,0,1
121,5,2,1,16,0,1,1,0,0
300,11,2,0,16,1,1,1,0,1
58,4,2,3,16,1,1,1,0,0
63,5,2,1,16,0,1,5,0,0
8,0,2,3,16,0,1,1,0,1
115,11,2,3,16,0,1,5,0,0
177,6,1,3,14,0,1,5,0,0
100,4,2,3,16,0,2,1,0,0
74,10,2,3,14,0,1,5,0,1
262,8,1,1,16,1,2,1,0,1
300,11,2,3,14,0,2,5,0,0
112,11,2,3,14,0,1,1,0,0
285,11,2,3,16,0,2,1,0,0
271,11,2,3,16,0,1,1,0,1
72,6,0,5,14,0,2,1,0,0
292,11,2,3,16,0,2,1,0,0
121,5,2,4,14,0,2,1,0,1
320,2,2,3,16,0,1,1,0,0
62,2,2,3,14,1,1,5,0,0
271,11,2,1,17,1,1,1,0,0
245,14,2,3,16,0,1,1,0,0
220,11,2,3,16,0,1,5,0,0
252,12,2,3,16,0,2,1,0,1
104,11,2,3,14,0,1,5,0,1
281,11,2,3,14,0,2,1,0,1
252,12,2,3,16,0,1,1,0,1
66,3,2,3,7,0,1,1,0,1
155,11,2,3,16,0,1,5,0,0
59,11,2,1,16,0,2,1,0,0
330,14,2,3,14,0,1,5,0,0
111,14,2,1,16,0,1,5,0,0
327,14,2,1,16,0,2,1,0,1
321,14,2,3,16,0,2,1,0,0
319,8,2,3,14,0,2,5,0,0
306,0,1,5,14,0,1,5,0,0
181,5,2,3,14,0,1,5,0,0
179,14,1,1,17,0,2,1,0,1
72,6,0,5,16,0,2,1,0,1
297,12,1,3,16,0,1,1,0,0
53,11,2,3,14,1,1,1,0,1
106,11,2,3,16,0,2,1,0,0
107,13,2,3,16,0,1,1,0,0
330,14,2,3,16,0,2,5,0,1
115,11,2,3,16,0,1,1,0,0
307,6,2,3,16,0,1,1,0,0
96,12,1,5,16,0,1,5,0,1
64,4,2,3,16,0,1,1,0,0
220,11,2,3,16,0,1,1,0,0
157,11,2,3,16,0,2,1,0,0
140,11,2,3,14,0,1,1,0,0
157,11,2,3,16,0,2,1,0,0
285,11,2,3,16,0,1,5,0,1
74,10,2,3,16,0,1,1,0,1
112,11,2,1,16,0,1,1,0,0
303,11,2,3,16,0,1,1,0,1
173,4,0,5,7,0,1,1,0,0
115,11,2,3,16,0,1,1,0,1
336,11,2,3,16,0,1,5,0,0
216,11,2,3,16,0,1,1,1,0
216,11,2,3,14,0,1,1,0,0
85,11,2,3,16,0,1,1,0,0
115,11,2,3,16,0,1,1,0,1
321,14,2,3,16,0,1,1,0,0
140,11,2,1,16,0,2,1,0,0
249,11,2,1,17,0,2,1,0,1
106,11,2,3,16,0,1,5,0,1
202,14,0,1,16,0,1,5,0,0
111,14,2,3,16,0,2,1,0,1
281,11,2,3,14,0,1,1,0,0
304,10,2,1,17,0,1,1,0,1
8,0,2,3,16,0,2,1,0,0
300,11,2,3,16,0,1,1,0,1
336,11,2,3,14,1,1,1,0,0
115,11,2,3,16,0,1,1,0,0
254,10,0,1,1,0,2,1,0,1
39,15,2,3,14,0,1,1,0,0
142,6,1,3,14,0,1,5,0,0
58,4,2,1,16,0,2,1,0,0
180,7,2,1,17,1,1,1,0,1
336,11,2,3,16,0,1,5,0,0
120,11,2,3,14,0,1,1,0,0
38,3,0,5,14,1,1,5,0,1
58,4,2,3,16,0,1,1,0,0
307,6,2,3,16,0,1,5,0,0
146,14,2,3,16,0,1,5,0,0
58,4,2,3,7,0,1,1,0,0
285,11,2,3,16,0,1,1,0,0
16,0,2,3,16,0,1,1,0,0
58,4,2,3,16,0,1,1,0,1
128,11,2,1,16,0,1,1,0,0
336,11,2,3,16,0,1,3,0,1
128,11,2,3,14,0,1,5,0,0
336,11,2,1,16,0,1,1,0,0
300,11,2,3,16,1,1,1,0,1
157,11,2,3,14,1,1,1,0,0
303,11,2,1,17,1,1,1,0,1
216,11,2,3,16,0,1,1,0,1
271,11,2,3,16,0,2,1,0,0
285,11,2,1,16,1,1,1,0,0
73,10,0,5,14,0,1,5,0,0
219,11,2,3,14,0,1,1,0,0
336,11,2,3,16,0,1,5,0,1
128,11,2,1,16,0,1,5,0,0
128,11,2,1,16,0,1,1,0,1
128,11,2,3,14,0,1,5,0,0
271,11,2,1,17,1,1,1,0,1
297,12,1,3,16,0,2,3,0,1
120,11,2,3,14,0,1,1,1,0
249,11,2,3,16,0,1,5,0,0
216,11,2,3,16,1,1,1,0,0
157,11,2,1,16,1,1,1,0,0
250,14,1,3,14,0,1,5,0,0
246,14,2,3,14,1,1,1,0,1
59,11,2,3,16,0,1,1,0,1
152,4,2,3,16,0,1,3,0,0
300,11,2,3,16,0,1,5,0,1
252,12,2,3,16,1,1,1,0,0
112,11,2,3,16,0,2,1,0,0
128,11,2,1,16,0,1,1,0,1
106,11,2,1,16,0,2,1,0,1
285,11,2,3,16,0,1,1,0,0
155,11,2,3,14,0,1,5,0,1
300,11,2,1,16,1,1,5,0,0
219,11,2,3,16,0,1,1,0,0
194,11,2,3,14,0,2,1,0,0
128,11,2,1,4,1,1,1,0,1
249,11,2,3,16,0,1,1,0,1
255,11,2,3,14,1,1,1,0,0
319,8,2,3,16,0,1,1,0,0
280,10,2,4,14,0,1,1,0,1
155,11,2,3,14,0,1,1,0,0
300,11,2,3,16,1,1,1,0,0
107,13,2,3,16,0,1,1,0,0
146,14,2,3,16,0,1,5,0,0
336,11,2,3,16,1,1,1,0,1
16,0,2,3,14,0,2,1,0,1
70,7,0,4,14,0,1,1,0,0
276,14,2,3,16,0,2,1,0,0
7,6,2,3,16,0,1,1,0,0
205,11,2,3,14,0,1,5,0,0
252,12,2,3,14,0,1,1,0,0
8,0,2,3,16,0,1,1,0,0
130,6,1,3,16,0,2,1,0,0
7,6,2,3,14,0,2,1,0,0
8,0,2,3,14,1,1,1,0,0
85,11,2,3,16,0,2,1,0,1
283,11,1,5,16,0,2,1,0,0
305,4,2,3,16,0,1,1,0,0
128,11,2,1,16,0,1,5,0,0
328,6,2,3,14,0,1,1,0,1
104,11,2,3,14,0,1,5,0,0
321,14,2,3,14,0,1,1,0,0
330,14,2,1,16,0,2,1,0,0
300,11,2,0,16,0,2,1,0,1
300,11,2,3,16,1,1,1,0,0
304,10,2,3,16,0,1,5,0,0
216,11,2,1,16,0,1,1,0,0
246,14,2,3,16,0,1,1,0,0
327,14,2,3,16,0,1,5,0,0
60,10,2,3,16,0,1,1,0,0
300,11,2,3,16,0,1,1,0,1
294,12,1,3,16,1,1,1,0,0
58,4,2,3,16,0,2,1,0,0
305,4,2,3,16,0,1,1,0,0
115,11,2,3,16,0,1,1,0,0
180,7,2,3,14,0,1,1,0,1
128,11,2,3,16,0,1,1,0,0
95,6,1,5,16,0,2,1,0,0
128,11,2,3,16,0,1,5,0,0
128,11,2,3,16,0,1,5,0,0
300,11,2,3,16,0,1,5,0,0
332,4,1,1,17,1,2,1,0,1
48,15,1,3,16,0,1,1,0,0
271,11,2,1,16,0,1,1,0,0
225,7,0,1,17,0,1,5,0,1
74,10,2,3,16,1,1,1,0,1
249,11,2,3,14,0,2,1,0,0
154,12,2,5,14,0,1,5,0,0
56,5,0,5,14,0,1,1,0,0
285,11,2,3,16,0,1,1,0,0
307,6,2,3,16,0,1,5,0,0
7,6,2,3,16,1,1,1,0,0
157,11,2,3,16,0,1,1,0,1
58,4,2,3,16,0,1,1,0,0
39,15,2,3,16,0,2,1,0,0
223,7,2,1,17,0,1,1,0,1
122,8,1,3,14,0,2,5,0,0
67,6,1,3,14,0,2,5,0,1
8,0,2,3,16,0,1,1,0,1
121,5,2,3,16,0,2,1,0,0
147,4,2,3,16,0,2,1,0,0
247,7,0,5,14,0,1,1,0,0
29,10,1,3,14,1,2,5,0,0
115,11,2,3,16,0,1,1,0,0
39,15,2,3,14,0,2,5,0,0
216,11,2,3,16,0,1,5,0,1
336,11,2,3,14,0,1,5,0,1
249,11,2,1,16,0,2,1,0,1
300,11,2,3,16,1,1,1,0,1
249,11,2,3,16,0,2,1,0,0
300,11,2,3,16,0,2,1,0,0
300,11,2,3,16,0,1,5,0,0
300,11,2,1,16,0,1,5,0,0
138,11,2,3,14,0,2,1,0,0
147,4,2,3,16,0,1,5,0,1
106,11,2,3,16,0,1,1,0,0
300,11,2,3,16,0,1,5,0,0
118,14,1,4,16,0,1,1,0,1
255,11,2,3,14,0,1,5,0,1
194,11,2,3,16,1,1,1,0,0
128,11,2,1,16,0,2,1,0,0
32,11,2,3,14,0,1,1,0,0
336,11,2,3,16,0,1,1,0,0
220,11,2,1,16,1,2,1,0,1
155,11,2,3,16,0,1,1,0,0
285,11,2,3,16,0,1,1,0,0
249,11,2,3,7,0,1,1,0,1
220,11,2,3,14,0,1,5,0,1
285,11,2,1,16,0,1,1,0,0
336,11,2,1,16,0,2,1,0,0
300,11,2,3,14,1,1,1,0,1
336,11,2,1,16,1,1,1,0,0
171,12,1,1,17,0,1,1,0,1
285,11,2,3,16,0,1,1,0,1
128,11,2,3,14,0,1,1,0,0
276,14,2,3,16,0,1,5,0,0
107,13,2,3,16,0,1,1,0,1
39,15,2,3,7,0,1,1,0,1
71,4,1,3,14,0,2,1,0,1
63,5,2,1,16,0,2,3,0,0
16,0,2,3,16,0,1,1,0,0
185,8,1,1,17,1,1,1,0,1
250,14,1,3,16,0,1,1,0,0
154,12,2,5,14,0,1,1,0,0
32,11,2,3,14,0,2,5,0,0
336,11,2,3,16,0,1,5,0,0
166,11,2,3,16,0,2,1,0,0
58,4,2,1,16,0,1,1,0,0
304,10,2,3,14,0,2,1,0,0
208,12,1,5,14,0,2,5,0,0
138,11,2,1,17,1,1,5,0,1
58,4,2,3,14,1,1,1,0,0
8,0,2,3,14,0,1,1,0,1
245,14,2,3,14,0,2,1,0,0
276,14,2,3,16,0,1,1,0,0
70,7,0,1,16,0,1,1,0,0
307,6,2,1,16,0,2,1,0,0
112,11,2,3,16,0,1,1,0,0
300,11,2,3,16,0,1,5,0,0
321,14,2,1,16,0,1,1,0,0
137,14,1,1,17,1,1,5,0,1
59,11,2,1,16,0,1,5,0,0
63,5,2,3,16,0,1,1,0,0
307,6,2,1,16,0,1,5,0,0
63,5,2,1,16,0,2,1,0,0
245,14,2,3,16,0,1,1,0,0
255,11,2,3,14,0,1,1,0,0
276,14,2,1,16,0,1,1,0,0
115,11,2,3,16,0,1,1,0,0
167,10,2,3,16,0,2,1,0,0
321,14,2,3,16,0,2,5,0,1
11,1,2,3,14,0,2,5,0,1
224,9,1,5,16,0,1,1,0,0
157,11,2,1,16,0,2,1,0,0
216,11,2,3,16,0,2,5,0,1
205,11,2,3,14,0,2,5,0,1
154,12,2,5,16,0,1,1,0,0
219,11,2,3,14,0,1,1,0,1
300,11,2,1,16,0,2,1,0,0
216,11,2,1,16,0,1,1,0,0
134,10,2,3,14,0,1,1,0,1
336,11,2,1,16,0,2,1,0,0
85,11,2,3,16,0,1,1,0,0
336,11,2,1,16,1,1,1,0,0
157,11,2,3,16,1,1,1,0,1
106,11,2,1,16,1,1,1,0,0
249,11,2,3,16,0,1,5,0,0
85,11,2,3,14,0,1,1,0,0
115,11,2,3,16,0,1,1,0,0
336,11,2,1,16,0,1,1,0,0
140,11,2,3,14,0,1,1,0,1
300,11,2,3,16,0,1,5,0,0
285,11,2,3,16,0,1,1,0,0
300,11,2,3,16,0,1,5,0,1
336,11,2,3,16,0,1,1,0,0
300,11,2,1,16,1,1,3,0,0
285,11,2,3,14,0,1,1,0,0
300,11,2,3,16,0,1,5,0,1
292,11,2,3,14,0,1,1,0,0
220,11,2,3,7,0,1,1,0,0
112,11,2,3,16,1,1,1,0,0
220,11,2,3,14,0,2,1,0,0
300,11,2,3,14,0,2,5,0,1
85,11,2,1,16,0,1,5,0,0
300,11,2,3,16,0,1,1,0,0
157,11,2,3,16,0,1,1,0,0
305,4,2,3,16,0,1,5,0,1
177,6,1,3,16,0,1,1,0,0
16,0,2,3,16,0,1,1,0,0
300,11,2,0,16,0,1,1,0,0
220,11,2,3,16,0,1,1,0,0
115,11,2,1,16,0,1,1,0,0
63,5,2,3,16,0,1,1,0,0
270,14,2,1,16,0,1,1,0,0
252,12,2,3,16,0,1,1,0,1
128,11,2,1,16,0,1,1,0,0
297,12,1,3,14,0,2,1,0,0
220,11,2,3,14,0,2,1,0,1
128,11,2,1,16,0,1,1,0,1
271,11,2,3,16,0,2,1,0,0
8,0,2,3,16,0,1,1,0,0
321,14,2,3,16,0,1,1,0,0
157,11,2,3,16,0,1,1,0,0
285,11,2,3,16,1,1,5,0,0
39,15,2,3,16,0,1,5,0,0
147,4,2,3,14,0,1,1,0,1
304,10,2,3,16,0,1,1,0,0
106,11,2,1,16,0,1,1,0,1
167,10,2,1,17,0,2,3,0,0
230,9,2,3,16,0,1,1,0,1
96,12,1,5,16,1,1,1,0,0
307,6,2,3,16,0,1,3,0,0
111,14,2,3,14,0,1,1,0,0
58,4,2,1,17,0,1,1,0,1
303,11,2,3,14,0,1,1,0,0
216,11,2,3,16,1,1,1,0,0
300,11,2,3,16,0,1,5,0,0
223,7,2,3,16,0,1,1,0,1
59,11,2,3,16,0,1,1,0,0
112,11,2,3,14,0,1,5,0,0
74,10,2,3,16,0,1,1,0,0
300,11,2,3,14,1,2,1,0,0
300,11,2,1,16,0,1,1,0,0
126,8,1,5,16,1,1,1,0,0
73,10,0,4,14,1,1,1,0,0
125,11,2,3,14,0,2,1,0,0
166,11,2,3,14,0,1,1,0,1
333,15,1,1,17,1,1,1,0,1
285,11,2,1,16,0,2,5,0,0
285,11,2,3,14,0,1,1,0,1
258,12,2,3,16,0,1,1,0,0
120,11,2,3,14,0,1,1,0,0
128,11,2,1,1,0,1,1,0,1
205,11,2,3,16,0,2,1,0,1
300,11,2,3,6,0,2,1,0,1
321,14,2,3,14,0,1,1,0,1
329,11,2,1,16,0,2,1,0,0
105,5,1,3,0,0,1,1,0,0
157,11,2,3,16,0,1,5,0,0
300,11,2,3,16,0,2,5,0,1
271,11,2,3,16,0,2,1,0,0
121,5,2,3,16,1,1,1,0,0
307,6,2,3,16,1,1,1,0,0
169,4,1,3,14,0,1,1,0,0
257,11,2,1,16,0,1,3,0,0
307,6,2,3,14,0,1,1,0,0
271,11,2,3,16,0,2,1,0,1
221,3,1,1,17,1,2,1,0,1
74,10,2,3,16,0,1,1,0,0
257,11,2,1,16,0,2,5,0,0
180,7,2,3,14,0,1,5,0,0
133,14,2,3,14,0,1,1,0,1
58,4,2,3,16,0,2,1,0,1
336,11,2,1,16,0,2,1,0,0
193,10,1,1,16,0,1,3,0,0
307,6,2,3,14,0,1,1,0,0
39,15,2,3,16,1,1,5,0,0
121,5,2,4,16,1,2,5,0,0
330,14,2,3,16,0,1,1,0,0
272,15,2,1,17,1,2,5,0,1
139,11,2,3,16,0,1,1,0,0
246,14,2,3,16,0,1,5,0,1
245,14,2,3,14,0,1,1,0,0
16,0,2,3,16,0,1,1,0,0
321,14,2,3,14,0,1,1,0,1
26,14,1,5,16,1,1,5,0,0
58,4,2,3,16,1,1,1,0,0
39,15,2,3,16,1,1,5,0,0
169,4,1,3,16,0,1,1,0,0
157,11,2,3,16,0,1,1,0,0
227,7,2,3,14,0,1,5,0,0
43,7,1,5,14,0,2,1,0,0
230,9,2,3,16,0,1,1,0,0
116,11,2,3,14,0,1,5,0,0
39,15,2,1,17,0,2,1,0,1
139,11,2,3,16,0,1,5,0,0
111,14,2,3,16,0,2,1,0,0
39,15,2,3,16,0,1,1,0,0
219,11,2,3,14,1,2,5,0,0
37,4,2,3,14,0,2,5,0,0
69,11,1,1,17,0,2,5,0,0
11,1,2,3,14,0,2,1,0,1
181,5,2,3,16,0,2,1,0,0
300,11,2,3,16,0,1,1,0,1
39,15,2,3,16,1,1,1,0,0
39,15,2,1,17,0,1,5,0,1
58,4,2,3,14,0,2,5,0,1
170,4,1,3,16,0,2,1,0,0
133,14,2,3,14,0,1,1,0,0
58,4,2,3,16,0,1,5,0,0
106,11,2,3,16,0,1,1,0,1
249,11,2,3,14,0,1,1,0,0
329,11,2,1,16,0,1,1,0,0
106,11,2,3,16,1,1,1,0,0
216,11,2,3,16,0,1,1,0,0
220,11,2,3,14,0,1,1,0,1
115,11,2,3,14,0,1,5,0,1
121,5,2,3,16,0,1,1,0,0
63,5,2,3,14,0,1,1,0,1
77,12,1,1,16,0,1,1,0,1
336,11,2,3,14,0,1,1,0,0
329,11,2,3,16,0,1,1,0,0
140,11,2,3,16,0,1,5,0,0
285,11,2,3,14,0,1,1,0,1
216,11,2,3,16,0,1,1,0,0
242,11,2,1,16,0,1,5,0,0
281,11,2,3,14,1,1,1,0,0
223,7,2,3,14,0,1,1,0,0
140,11,2,3,14,0,1,1,0,1
281,11,2,3,7,1,1,1,0,0
59,11,2,3,16,0,2,1,0,0
58,4,2,3,14,0,2,5,0,0
304,10,2,1,16,0,2,1,0,0
81,14,1,3,16,0,1,1,0,0
330,14,2,3,14,0,2,5,0,0
12,11,2,3,16,0,1,1,0,0
128,11,2,3,14,0,1,5,0,0
